TITLE     = "Periodic hill 257x129"
VARIABLES = "x corner"
"y corner"
ZONE T="I257_J129_g3.60_a0.5"
 I=257, J=129, K=1,F=POINT
DT=(DOUBLE DOUBLE )
  2.218263002725049E-01  1.086603988314910E-02
  2.226284202426045E-01  1.148485333135965E-02
  2.234253736862143E-01  1.210123388703901E-02
  2.242170718177909E-01  1.271570075733205E-02
  2.250027899220925E-01  1.332825509642325E-02
  2.257822698444764E-01  1.393922756330669E-02
  2.265565900009437E-01  1.454997446697930E-02
  2.273256891257897E-01  1.516094181261419E-02
  2.280892881264339E-01  1.577237648808329E-02
  2.288467894784568E-01  1.638423659935205E-02
  2.295991540482805E-01  1.699771528922980E-02
  2.303463348029427E-01  1.761317948996065E-02
  2.310883207762397E-01  1.823100394591734E-02
  2.318245788737389E-01  1.885110015998189E-02
  2.325553589984916E-01  1.947369485301925E-02
  2.332809152171642E-01  2.009641075538788E-02
  2.340020469417079E-01  2.071615792966070E-02
  2.347172459033045E-01  2.132801017867872E-02
  2.354265355666645E-01  2.192853066056375E-02
  2.361315290804586E-01  2.251576670668650E-02
  2.368327104176267E-01  2.308689481891834E-02
  2.375285906575246E-01  2.363762958140661E-02
  2.382169267584371E-01  2.416340421706233E-02
  2.389053139394143E-01  2.466694761034964E-02
  2.395949317746087E-01  2.514537716828780E-02
  2.402858484331251E-01  2.559486759047510E-02
  2.409725545859309E-01  2.600832718832845E-02
  2.416606113959544E-01  2.638561960523041E-02
  2.423503467643665E-01  2.672297253380447E-02
  2.430417315018528E-01  2.701634200747912E-02
  2.437295686397931E-01  2.726155524049178E-02
  2.444183552422799E-01  2.746355067460807E-02
  2.451081814052906E-01  2.762634104521816E-02
  2.457981912050907E-01  2.775380357229632E-02
  2.464872626942075E-01  2.784996593958442E-02
  2.471762766582398E-01  2.791919045065771E-02
  2.478655288966754E-01  2.796566861547065E-02
  2.485547527744696E-01  2.799354521198540E-02
  2.492438494989784E-01  2.800001038888889E-02
  2.499329148785266E-01  2.800001038888889E-02
  2.506219651912148E-01  2.800001038888889E-02
  2.513110322908341E-01  2.800001038888890E-02
  2.520000935000000E-01  2.800001038888889E-02
 -1.025224079613852E-09  2.809006929267261E-02
  6.890707310253621E-04  2.809006929267261E-02
  1.378182644036987E-03  2.809006929267262E-02
  2.067473758796665E-03  2.809006929267261E-02
  2.757295727523555E-03  2.809006929267262E-02
  3.447977836544390E-03  2.808361393900196E-02
  4.139472018480505E-03  2.805578106345163E-02
  4.831510115449394E-03  2.800937599858347E-02
  5.523824773275851E-03  2.794026025560522E-02
  6.216778466455963E-03  2.784424915383321E-02
  6.911071840646061E-03  2.771698849114723E-02
  7.605788862557725E-03  2.755445395437791E-02
  8.300164130936876E-03  2.735277543875685E-02
  8.994267610327815E-03  2.710795042603189E-02
  9.691239165414299E-03  2.681504738783042E-02
  1.038679128447502E-02  2.647821989356514E-02
  1.108056055200154E-02  2.610152453347040E-02
  1.177299386287418E-02  2.568872011843280E-02
  1.246812029461676E-02  2.523993722245733E-02
  1.316201849293350E-02  2.476225919029360E-02
  1.385444156069904E-02  2.425952489758121E-02
  1.454699518240628E-02  2.373456593413261E-02
  1.524582147134779E-02  2.318463592176497E-02
  1.594943295017996E-02  2.261445111446770E-02
  1.665678484451411E-02  2.202818435239513E-02
  1.736828512522666E-02  2.142858810236142E-02
  1.808499029873607E-02  2.081763892209465E-02
  1.880692838193298E-02  2.019885952611899E-02
  1.953299548974501E-02  1.957716785623274E-02
  2.026383217509070E-02  1.895560717972350E-02
  2.100005379980411E-02  1.833649403401891E-02
  2.174187907601878E-02  1.771964294166824E-02
  2.248891785247674E-02  1.710515067307113E-02
  2.324120399309926E-02  1.649264073628810E-02
  2.399880666173695E-02  1.588174624381418E-02
  2.476230169787234E-02  1.527128146178193E-02
  2.553146566269727E-02  1.466128441241600E-02
  2.630604256956388E-02  1.405147156451817E-02
  2.708592941974430E-02  1.344141915350315E-02
  2.787185438000979E-02  1.282988692776600E-02
  2.866383344352414E-02  1.221640254251567E-02
  2.946125238979335E-02  1.160099022229066E-02
  3.026393022146551E-02  1.098315848317291E-02
  3.107242593997934E-02  1.036238832182150E-02
  3.188698338068072E-02  9.740193209458950E-03
  3.270676526118903E-02  9.119541203687805E-03
  3.353195123266459E-02  8.502363604801557E-03
  3.436284810648996E-02  7.890671732378682E-03
  3.519936751784851E-02  7.286985137305585E-03
  3.604139476623959E-02  6.693907121608830E-03
  3.688925067279921E-02  6.113729944481387E-03
  3.774319478324156E-02  5.548899894106350E-03
  3.860224082145335E-02  5.003141102755671E-03
  3.946691001503395E-02  4.478865615640681E-03
  4.033793805505814E-02  3.978617204305194E-03
  4.121561942089285E-02  3.504647680816838E-03
  4.209899166702408E-02  3.058628202319088E-03
  4.298812071705795E-02  2.641155477734580E-03
  4.388405784913081E-02  2.252462825232742E-03
  4.478679606965058E-02  1.893466314478634E-03
  4.569575715390081E-02  1.565257938285313E-03
  4.661069586932638E-02  1.268759675892705E-03
  4.753247185556324E-02  1.004471635781075E-03
  4.846093773185775E-02  7.733598961309312E-04
  4.939590448972054E-02  5.763807252939066E-04
  5.033767475341679E-02  4.143785988277173E-04
  5.128637906249516E-02  2.882627177992115E-04
  5.224173433407880E-02  1.990207087898964E-04
  5.320396715611394E-02  1.476042211503314E-04
  5.417550342951428E-02  1.342921571156116E-04
  5.515591386488824E-02  1.342921571156133E-04
  5.614382786741402E-02  1.342921571156116E-04
  5.713862312558135E-02  1.342921571156133E-04
  5.814115202105494E-02  1.342921571156116E-04
  5.915172777658659E-02  1.342921571156133E-04
  6.016901027983634E-02  1.342921571156115E-04
  6.119300120061021E-02  1.342921571156133E-04
  6.222434301614842E-02  1.342921571156115E-04
  6.326444293058713E-02  1.342921571156133E-04
  6.431152562919726E-02  1.342921571156116E-04
  6.536551019869931E-02  1.342921571156133E-04
  6.642645842124163E-02  1.342921571156115E-04
  6.749684895274118E-02  1.342921571156133E-04
  6.857458593845832E-02  1.342921571156116E-04
  6.965944979004511E-02  1.342921571156133E-04
  7.075150990414991E-02  1.342921571156116E-04
  7.185252481603580E-02  1.342921571156133E-04
  7.296172698236017E-02  1.342921571156116E-04
  7.407830371772313E-02  1.342921571156133E-04
  7.520232441432570E-02  1.342921571156116E-04
  7.633495211643514E-02  1.342921571156133E-04
  7.747667046818767E-02  1.342921571156115E-04
  7.862597127135561E-02  1.342921571156133E-04
  7.978289584687702E-02  1.342921571156116E-04
  8.094794927616138E-02  1.342921571156133E-04
  8.212308758852310E-02  1.342921571156116E-04
  8.330606981843319E-02  1.342921571156116E-04
  8.449685590261108E-02  1.342921571156099E-04
  8.569556068629347E-02  1.342921571156116E-04
  8.690478836124696E-02  1.342921571156099E-04
  8.812239884459687E-02  1.342921571156116E-04
  8.934802525402681E-02  1.342921571156098E-04
  9.058179945007457E-02  1.342921571156116E-04
  9.182559044281578E-02  1.342921571156098E-04
  9.307887085798297E-02  1.342921571156116E-04
  9.434047027552073E-02  1.342921571156098E-04
  9.561040831660873E-02  1.342921571156115E-04
  9.688976604563332E-02  1.342921571156098E-04
  9.817975277904585E-02  1.342921571156115E-04
  9.947831268738655E-02  1.342921571156098E-04
  1.007854238804579E-01  1.342921571156115E-04
  1.021014126765667E-01  1.342921571156098E-04
  1.034291222982826E-01  1.342921571156116E-04
  1.047656759046010E-01  1.342921571156099E-04
  1.061110704170766E-01  1.342921571156116E-04
  1.074654163996621E-01  1.342921571156116E-04
  1.088313184792353E-01  1.342921571156116E-04
  1.102070427882281E-01  1.342921571156116E-04
  1.115918425437253E-01  1.342921571156116E-04
  1.129857904522435E-01  1.342921571156115E-04
  1.143908558087413E-01  1.342921571156115E-04
  1.158068345620616E-01  1.342921571156115E-04
  1.172321498463854E-01  1.342921571156115E-04
  1.186668702905237E-01  1.342921571156116E-04
  1.201120904157284E-01  1.342921571156116E-04
  1.215695508118558E-01  1.342921571156116E-04
  1.230366941282944E-01  1.342921571156116E-04
  1.245136025485044E-01  1.342921571156116E-04
  1.259999514786190E-01  1.342921571156116E-04
  1.274862638230706E-01  1.342921571156116E-04
  1.289631372938062E-01  1.342921571156116E-04
  1.304302479042831E-01  1.342921571156116E-04
  1.318877128409116E-01  1.342921571156116E-04
  1.333329303507872E-01  1.342921571156116E-04
  1.347676788946453E-01  1.342921571156115E-04
  1.361930614934453E-01  1.342921571156115E-04
