kind,path,step,ftt,rho_mean,rho_rms,rho_std,rho_max_abs,wall_rms,wall_max_abs
restart,restart/checkpoint/step_952001,952001,11.754747971196338,0.9999958880265606,7.784624230691107e-05,7.773756566640939e-05,0.0005873746575071337,0.00010461324669172279,0.0005873746575071337
restart,restart/checkpoint/step_959001,959001,11.841179850782991,0.9999955461872783,7.938450319912726e-05,7.925946568333131e-05,0.0005642283869697895,0.00010499192514466744,0.0005642283869697895
restart,restart/checkpoint/step_960001,960001,11.853527262152513,0.999995468167246,7.92791449592432e-05,7.914951242654154e-05,0.0005306042886403795,0.00010491034684922698,0.0005306042886403795
restart,restart/checkpoint/step_961001,961001,11.865874673522034,0.9999954415650821,7.94594946520041e-05,7.932863267102078e-05,0.000527263496978847,0.00010521014488654561,0.000527263496978847
restart,restart/checkpoint/step_962001,962001,11.878222084891558,0.9999953504305812,7.935394658109787e-05,7.92176138381941e-05,0.0005221218842588193,0.00010530970054012957,0.0005221218842588193
restart,restart/checkpoint/step_974001,974001,12.026391021325821,0.9999953921368481,7.642483954277488e-05,7.628580271788833e-05,0.0006955248282825011,0.00010527052075034417,0.0006955248282825011
restart,restart/checkpoint/step_975001,975001,12.038738432695343,0.9999954900611472,7.632366353426817e-05,7.6190301658658e-05,0.0006042856928840656,0.00010550337094843096,0.0006042856928840656
restart,restart/checkpoint/step_976001,976001,12.051085844064866,0.9999956153867797,7.593815132216761e-05,7.581146346785331e-05,0.0005572468115823126,0.00010548560006154097,0.0005572468115823126
restart,restart/checkpoint/step_977001,977001,12.063433255434388,0.9999957104728109,7.593460901899921e-05,7.581335504619908e-05,0.0005590281354362903,0.00010564277505422169,0.0005590281354362903
restart,restart/checkpoint/step_978001,978001,12.07578066680391,0.9999958312078687,7.56997922124234e-05,7.558491723333236e-05,0.0005618229332944313,0.00010550461507349062,0.0005618229332944313
restart,restart/checkpoint/step_979001,979001,12.088128078173431,0.9999959369951589,7.565837555734237e-05,7.554920107875444e-05,0.0005809832217509303,0.00010527597735653439,0.0005809832217509303
restart,restart/checkpoint/step_980001,980001,12.100475489542953,0.9999960727451684,7.535028627173347e-05,7.524787246641687e-05,0.0006547806652967836,0.00010459713991711281,0.0006547806652967836
restart,restart/checkpoint/step_981001,981001,12.112822900912477,0.9999961826924616,7.504212015273289e-05,7.494496620971436e-05,0.000651356139310888,0.00010337219514496709,0.000651356139310888
restart,restart/checkpoint/step_982001,982001,12.125170312281998,0.9999963131916998,7.459517791338803e-05,7.450401339852372e-05,0.0006577622757296675,0.00010153790343726723,0.000584769551737363
restart,restart/checkpoint/step_991001,991001,12.236297014607695,0.9999963611024375,7.255454459353152e-05,7.246323457937142e-05,0.0007359598243191767,9.472621313062331e-05,0.0005874610926684953
restart,restart/checkpoint/step_993001,993001,12.26099183734674,0.9999962904652648,7.202215947436573e-05,7.192656538024001e-05,0.0006585027535627175,9.402075421689588e-05,0.0005764093118223457
restart,restart/checkpoint/step_994001,994001,12.273339248716262,0.9999963024625367,7.162437146468059e-05,7.15288669309e-05,0.000696328879680852,9.399330252874441e-05,0.000696328879680852
restart,restart/checkpoint/step_1004001,1004001,12.396813362411482,0.9999954528752235,7.058424164250256e-05,7.043762364327998e-05,0.0006156702407001946,8.934676292347301e-05,0.0005338490743045377
restart,restart/checkpoint/step_1005001,1005001,12.409160773781004,0.9999952486491148,7.063616687801638e-05,7.047618559475736e-05,0.0006414371510703454,8.92795293478639e-05,0.0005373309973732976
restart,restart/checkpoint/step_1006001,1006001,12.421508185150527,0.9999951171756652,7.059441585319945e-05,7.042534754029945e-05,0.0006478292552208886,8.910257010183792e-05,0.0005126100409325041
restart,restart/checkpoint/step_1007001,1007001,12.433855596520047,0.9999948833312728,7.081845258990208e-05,7.063336979336401e-05,0.0006311094300628373,8.927834638851224e-05,0.0004890140727801251
restart,restart/checkpoint/step_1008001,1008001,12.44620300788957,0.9999947400496535,7.08740990387283e-05,7.067864484345583e-05,0.0006216350246223135,8.949011689433136e-05,0.0005267656542975452
restart,restart/checkpoint/step_1009001,1009001,12.458550419259092,0.9999945126300933,7.124468920736319e-05,7.103305224865192e-05,0.0006256274060933986,8.987371771008682e-05,0.0005750789304708182
restart,restart/checkpoint/step_1010001,1010001,12.470897830628614,0.9999943759340161,7.130176371638417e-05,7.107961304670697e-05,0.0006229059664168979,8.979341734322897e-05,0.0006016585606805069
restart,restart/checkpoint/step_1011001,1011001,12.483245241998137,0.9999941835749584,7.164241410242462e-05,7.140591500821603e-05,0.000628653737611562,8.991197226575152e-05,0.0005848969367416856
restart,restart/checkpoint/step_1025001,1025001,12.656109001171444,0.9999936167824681,7.504067507461716e-05,7.476869297770786e-05,0.0006916826420141353,9.360448421366686e-05,0.0006916826420141353
restart,restart/checkpoint/step_1026001,1026001,12.668456412540966,0.999993655394809,7.526213146117036e-05,7.499422922498161e-05,0.0007044571534927657,9.450785405077644e-05,0.0007044571534927657
restart,restart/checkpoint/step_1027001,1027001,12.68080382391049,0.999993606958137,7.581269166119042e-05,7.554265836366971e-05,0.0006822013040297392,9.579030356212521e-05,0.0006822013040297392
restart,restart/checkpoint/step_1028001,1028001,12.69315123528001,0.9999935493442157,7.623882360540256e-05,7.596543467057922e-05,0.0006536675824116989,9.667263952886625e-05,0.0006536675824116989
restart,restart/checkpoint/step_1034001,1034001,12.767235703497143,0.9999930956201417,7.880143279185663e-05,7.849837800121921e-05,0.0008322437302255015,0.00010191884692103653,0.0008322437302255015
restart,restart/checkpoint/step_1035001,1035001,12.779583114866666,0.9999930492160655,7.902258734481664e-05,7.871630017581523e-05,0.0007794020576421534,0.00010161146712431063,0.0007794020576421534
restart,restart/checkpoint/step_1036001,1036001,12.791930526236188,0.9999930202334373,7.945832556650648e-05,7.915117409467341e-05,0.0007150620496665372,0.00010168577983376576,0.0007150620496665372
restart,restart/checkpoint/step_1037001,1037001,12.804277937605708,0.999993013810548,7.980077760988785e-05,7.949438511041407e-05,0.0006449588215668989,0.0001021120261009694,0.0006449588215668989
restart,restart/checkpoint/step_1038001,1038001,12.816625348975231,0.9999930180012945,8.032210050205616e-05,8.001806997884269e-05,0.0006725635999984547,0.00010320324468948757,0.0006725635999984547
restart,restart/checkpoint/step_1039001,1039001,12.828972760344753,0.9999930405164777,8.076404597533168e-05,8.046363595690627e-05,0.0007423527863352763,0.00010429848907934802,0.0007423527863352763
restart,restart/checkpoint/step_1040001,1040001,12.841320171714274,0.9999930766820331,8.113600993673079e-05,8.084008768415974e-05,0.0006853250007143874,0.00010500466447760307,0.0006853250007143874
restart,restart/checkpoint/step_1041001,1041001,12.853667583083798,0.9999931804103631,8.145921307564542e-05,8.117325047135692e-05,0.000707013758803221,0.00010545192580233022,0.000707013758803221
restart,restart/checkpoint/step_1056001,1056001,13.038878753626626,0.9999942823415893,8.537919922815617e-05,8.518753455253845e-05,0.0005412083116392852,0.00010618371533692999,0.0004691299765252621
restart,restart/checkpoint/step_1057001,1057001,13.05122616499615,0.9999943640418645,8.5585106405568e-05,8.539933497602623e-05,0.0005407202161525904,0.00010586262452914603,0.0004989951646439117
restart,restart/checkpoint/step_1058001,1058001,13.063573576365672,0.9999944063794299,8.571776128396339e-05,8.553505718976199e-05,0.0005222595657281559,0.00010528168962649332,0.0005222595657281559
restart,restart/checkpoint/step_1059001,1059001,13.075920987735195,0.9999945216383512,8.587901216123535e-05,8.570409723830926e-05,0.00051325863349172,0.00010472833887071795,0.00051325863349172
restart,restart/checkpoint/step_1070001,1070001,13.211742512799937,0.999995450430213,8.74027874150174e-05,8.72842979158824e-05,0.0006262329613427875,0.0001106235344619237,0.000561890521922459
restart,restart/checkpoint/step_1071001,1071001,13.224089924169458,0.9999955447480294,8.713396196895856e-05,8.701998654497198e-05,0.0006288086000214577,0.00011061165672684855,0.0006145065143499107
restart,restart/checkpoint/step_1072001,1072001,13.236437335538978,0.9999955676901621,8.689447733511989e-05,8.678136217440339e-05,0.0006286683130493076,0.00011030271418641545,0.0006233663589976235
restart,restart/checkpoint/step_1073001,1073001,13.248784746908502,0.9999956812939343,8.6668565549936e-05,8.656089782575688e-05,0.0006616492473058289,0.00010986706854616921,0.0005688575784035255
restart,restart/checkpoint/step_1074001,1074001,13.261132158278023,0.9999957955250878,8.63637997054629e-05,8.626139513293353e-05,0.0006874316484986043,0.0001090673763834084,0.0006115478512620509
restart,restart/checkpoint/step_1087001,1087001,13.42164850608181,0.9999969053782631,8.598617361857121e-05,8.593046822790237e-05,0.0007042087116613249,0.00011194655877229161,0.0007042087116613249
restart,restart/checkpoint/step_1088001,1088001,13.433995917451332,0.9999970029706556,8.57122728968355e-05,8.565985956240842e-05,0.000646360833386872,0.00011079603038682737,0.000646360833386872
restart,restart/checkpoint/step_1089001,1089001,13.446343328820856,0.9999971218788652,8.543590275233969e-05,8.538741065193994e-05,0.0005755386424624032,0.00010976314746369135,0.0005755386424624032
restart,restart/checkpoint/step_1090001,1090001,13.458690740190375,0.9999971764643193,8.515803441293718e-05,8.511121237142586e-05,0.0006452207284084466,0.00010925552782181315,0.0006452207284084466
restart,restart/checkpoint/step_1091001,1091001,13.471038151559897,0.9999971944604992,8.503877820480287e-05,8.499248641305973e-05,0.0006892053426108546,0.00010949513956302828,0.0006892053426108546
restart,restart/checkpoint/step_1100001,1100001,13.582164853885597,0.9999973726246635,8.383365805593767e-05,8.379247652315205e-05,0.0005729672213636849,0.00011118374363307131,0.0005729672213636849
restart,restart/checkpoint/step_1101001,1101001,13.59451226525512,0.9999974601343171,8.354416685428623e-05,8.350555010112436e-05,0.0005996705250549406,0.00010986694845256931,0.0005996705250549406
restart,restart/checkpoint/step_1102001,1102001,13.60685967662464,0.9999975551395337,8.329676694238035e-05,8.326087941135346e-05,0.0005930361605257506,0.0001088092964370037,0.0005930361605257506
restart,restart/checkpoint/step_1103001,1103001,13.619207087994162,0.9999976758456536,8.294001456698271e-05,8.290744431560136e-05,0.0006412920777552067,0.00010796317228799952,0.0006412920777552067
restart,restart/checkpoint/step_1104001,1104001,13.631554499363684,0.9999978405983315,8.266538347739844e-05,8.263717450335907e-05,0.0005994774324822316,0.00010708005996042967,0.0005994774324822316
restart,restart/checkpoint/step_1105001,1105001,13.643901910733208,0.9999979786768575,8.22493740371463e-05,8.222453272750557e-05,0.0005833995431598904,0.00010661959709252929,0.0005833995431598904
restart,restart/checkpoint/step_1106001,1106001,13.656249322102727,0.9999981671122807,8.191708713780937e-05,8.189657921887382e-05,0.0006489774709472762,0.00010633301553032674,0.0006489774709472762
restart,restart/checkpoint/step_1123001,1123001,13.866155315384603,0.999998624040709,7.730262740728407e-05,7.729038064402716e-05,0.0005893685265412341,9.871313687209385e-05,0.0005893685265412341
restart,restart/checkpoint/step_1124001,1124001,13.878502726754126,0.9999987356202908,7.67242492958835e-05,7.671383039562117e-05,0.0006158772889739428,9.854408690402632e-05,0.0006158772889739428
restart,restart/checkpoint/step_1125001,1125001,13.890850138123648,0.9999987988827493,7.620179956865678e-05,7.6192332782585e-05,0.0006636425397890111,9.8305879583705e-05,0.0006636425397890111
restart,restart/checkpoint/step_1132001,1132001,13.977282017710301,0.9999987408747698,7.287322453542672e-05,7.286234595348921e-05,0.0006089497712333802,9.840539218923388e-05,0.0006052759593284662
restart,restart/checkpoint/step_1133001,1133001,13.989629429079823,0.9999985932390769,7.243243448251325e-05,7.241877235060598e-05,0.0006638359253976489,9.846731685225795e-05,0.0006638359253976489
restart,restart/checkpoint/step_1134001,1134001,14.001976840449345,0.9999984722123607,7.21157891014607e-05,7.209960403951878e-05,0.0007065230767704378,9.855039433929688e-05,0.0007065230767704378
restart,restart/checkpoint/step_1135001,1135001,14.014324251818868,0.9999983173804062,7.173049663576288e-05,7.171075887840093e-05,0.0007324320235440052,9.838946210397532e-05,0.0007324320235440052
restart,restart/checkpoint/step_1153001,1153001,14.236577656470264,0.9999962344076117,6.663321637703017e-05,6.652673025720049e-05,0.0005601480370596157,9.205451222489311e-05,0.0005601480370596157
restart,restart/checkpoint/step_1154001,1154001,14.248925067839785,0.999996071013954,6.657798463397414e-05,6.64619523229001e-05,0.0005651274517397553,9.174312333666505e-05,0.0005651274517397553
restart,restart/checkpoint/step_1155001,1155001,14.261272479209307,0.9999958716759834,6.644029521313353e-05,6.631191272179206e-05,0.0005059808343002015,9.124161231595997e-05,0.0005059808343002015
restart,restart/checkpoint/step_1156001,1156001,14.27361989057883,0.9999956917324794,6.645421828741735e-05,6.631441743061244e-05,0.0005789609214532643,9.102618919506863e-05,0.0005789609214532643
restart,restart/checkpoint/step_1165001,1165001,14.384746592904527,0.9999939665634261,6.81314729913886e-05,6.786379929746959e-05,0.0009393401250259448,9.241919301401842e-05,0.0009393401250259448
restart,restart/checkpoint/step_1166001,1166001,14.397094004274049,0.9999938000981355,6.838229100761873e-05,6.810065300950667e-05,0.001162889676520118,9.365995074277703e-05,0.001162889676520118
restart,restart/checkpoint/step_1167001,1167001,14.409441415643572,0.9999936763371267,6.854296939531662e-05,6.825064059327464e-05,0.0010954674735568215,9.428988683638278e-05,0.0010954674735568215
restart,restart/checkpoint/step_1168001,1168001,14.421788827013094,0.9999935439794617,6.873429128315066e-05,6.843042157554445e-05,0.0009725459949194715,9.405103148381065e-05,0.0009725459949194715
restart,restart/checkpoint/step_1185001,1185001,14.63169482029497,0.9999939571473766,7.590428697426092e-05,7.566336440608164e-05,0.0007957503028477309,9.574524128228796e-05,0.0007957503028477309
restart,restart/checkpoint/step_1186001,1186001,14.644042231664493,0.9999939212579246,7.662867873871227e-05,7.638719329850081e-05,0.0007454500089802973,9.672184751124982e-05,0.0007454500089802973
restart,restart/checkpoint/step_1187001,1187001,14.65638964303401,0.999993924047061,7.720956821784077e-05,7.697012550504558e-05,0.0006110017048965855,9.721290343306451e-05,0.0006110017048965855
restart,restart/checkpoint/step_1188001,1188001,14.668737054403534,0.9999939094416548,7.781967422499343e-05,7.758096928712753e-05,0.0005339755995119599,9.76540865204792e-05,0.0005072682262960981
restart,restart/checkpoint/step_1193001,1193001,14.730474111251144,0.9999939850953373,7.922592289403725e-05,7.899726438500502e-05,0.0005712027364330741,9.761446599530303e-05,0.0005133326059726384
restart,restart/checkpoint/step_1194001,1194001,14.742821522620668,0.9999939148547532,7.963176516940251e-05,7.939892336376846e-05,0.0005246314372074901,9.850651750304272e-05,0.0004883833147037997
restart,restart/checkpoint/step_1195001,1195001,14.75516893399019,0.9999938798876099,8.000031840768677e-05,7.976587722622075e-05,0.0005352020584735717,9.899941579988445e-05,0.0004752037374282647
restart,restart/checkpoint/step_1196001,1196001,14.767516345359711,0.9999938396738579,8.027843917392548e-05,8.004172773015047e-05,0.0005236442525129448,9.92239347294814e-05,0.000497378279459948
restart,restart/checkpoint/step_1197001,1197001,14.779863756729235,0.9999938858652974,8.048558956251458e-05,8.025302165068269e-05,0.0005277910293604027,9.949955283041666e-05,0.0004887653512586354
restart,restart/checkpoint/step_1198001,1198001,14.792211168098756,0.9999939028840048,8.064299770856934e-05,8.041217728655736e-05,0.0005242231487104787,0.00010013263278213551,0.0004795706750853057
restart,restart/checkpoint/step_1199001,1199001,14.804558579468276,0.9999939774491292,8.078782965102853e-05,8.056303309047961e-05,0.0007564242568358637,0.00010075668842689287,0.0007564242568358637
restart,restart/checkpoint/step_1200001,1200001,14.816905990837798,0.9999940063754608,8.084234036614932e-05,8.061985153021224e-05,0.0006962600778224193,0.0001005272507474588,0.0006962600778224193
restart,restart/checkpoint/step_1201001,1201001,14.82925340220732,0.9999940819055857,8.087374884097111e-05,8.06569241298911e-05,0.0006768024444421261,0.00010050427000621969,0.0006768024444421261
restart,restart/checkpoint/step_1202001,1202001,14.841600813576843,0.9999941039966483,8.094928755934319e-05,8.073428206677783e-05,0.0005151459071601749,0.00010096406299374317,0.0005151459071601749
restart,restart/checkpoint/step_1219001,1219001,15.051506806858718,0.9999969915241211,7.632049981875704e-05,7.626118124886225e-05,0.0008600757035095441,9.77509443874491e-05,0.0008600757035095441
restart,restart/checkpoint/step_1220001,1220001,15.06385421822824,0.9999970051010576,7.644810868445321e-05,7.638942270861335e-05,0.0009029641939177768,9.829004646718707e-05,0.0009029641939177768
restart,restart/checkpoint/step_1221001,1221001,15.076201629597763,0.999997039651244,7.648541753815986e-05,7.642810629100563e-05,0.0008563074260574677,9.879034029190903e-05,0.0008563074260574677
restart,restart/checkpoint/step_1222001,1222001,15.088549040967285,0.9999970295773439,7.666071878701778e-05,7.660314872239841e-05,0.0008311622377084049,9.909564607175393e-05,0.0008311622377084049
restart,restart/checkpoint/step_1224001,1224001,15.113243863706327,0.999997037169506,7.631481984684252e-05,7.625728400432995e-05,0.0007160798337522145,9.703096066697574e-05,0.000594376455815171
restart,restart/checkpoint/step_1225001,1225001,15.125591275075848,0.9999970389663225,7.604779654741409e-05,7.599012856467535e-05,0.0007376057172877593,9.63361723805454e-05,0.000601020821757503
restart,restart/checkpoint/step_1226001,1226001,15.137938686445372,0.9999970148252093,7.592864290722662e-05,7.586993834979221e-05,0.000707929793535067,9.608290937348876e-05,0.000533887932530952
restart,restart/checkpoint/step_1227001,1227001,15.150286097814893,0.9999970030465454,7.580134818267655e-05,7.574207982556058e-05,0.0007103471194664923,9.576327723711452e-05,0.0005415791763125899
restart,restart/checkpoint/step_1228001,1228001,15.162633509184415,0.9999969693698784,7.568637880346975e-05,7.562567829414844e-05,0.00067622758447905,9.547248642778737e-05,0.0005378722348972076
restart,restart/checkpoint/step_1229001,1229001,15.174980920553939,0.9999969380565036,7.573743043195985e-05,7.567551037462927e-05,0.0006308079282428825,9.556766740750329e-05,0.0005993371495478517
restart,restart/checkpoint/step_1230001,1230001,15.18732833192346,0.9999968961170733,7.574504683452075e-05,7.568142460830823e-05,0.0006942306011712418,9.566974925699095e-05,0.0006942306011712418
restart,restart/checkpoint/step_1231001,1231001,15.199675743292982,0.9999968638744923,7.584430172599834e-05,7.577943534431463e-05,0.0006736662400836924,9.583035892193527e-05,0.0006736662400836924
restart,restart/checkpoint/step_1232001,1232001,15.212023154662505,0.9999968186757235,7.586040045679775e-05,7.57936642029956e-05,0.0007630407803416173,9.634914834709749e-05,0.0007630407803416173
restart,restart/checkpoint/step_1251001,1251001,15.446623970683422,0.9999952851173791,7.482290805213228e-05,7.467420874203312e-05,0.0005152630793692214,9.717881936733507e-05,0.0005152630793692214
restart,restart/checkpoint/step_1252001,1252001,15.458971382052944,0.9999951904745559,7.465836142904575e-05,7.450328446632616e-05,0.000496864491116078,9.678240341913883e-05,0.000496864491116078
restart,restart/checkpoint/step_1253001,1253001,15.471318793422467,0.9999951001904286,7.460487534480197e-05,7.444379954958053e-05,0.0004628568569995384,9.663777704388994e-05,0.0004628568569995384
restart,restart/checkpoint/step_1254001,1254001,15.483666204791989,0.9999950644136484,7.452972383108546e-05,7.436611944765921e-05,0.0004732028663931853,9.666884036711427e-05,0.0004732028663931853
restart,restart/checkpoint/step_1255001,1255001,15.49601361616151,0.999995038595891,7.447213930724871e-05,7.430668881242359e-05,0.0005038618316453025,9.700141302895548e-05,0.0005038618316453025
restart,restart/checkpoint/step_1256001,1256001,15.508361027531034,0.9999950491700985,7.456247710735824e-05,7.439793193140635e-05,0.0005288459230121667,9.796661251470259e-05,0.0005288459230121667
restart,restart/checkpoint/step_1257001,1257001,15.520708438900556,0.999995049469666,7.467081187485503e-05,7.450652585822016e-05,0.0005989638055501345,9.91138997873878e-05,0.0005989638055501345
restart,restart/checkpoint/step_1258001,1258001,15.533055850270076,0.9999950880934362,7.477243071759685e-05,7.461092124698459e-05,0.000601067825246604,9.976356604913469e-05,0.000601067825246604
restart,restart/checkpoint/step_1259001,1259001,15.545403261639597,0.999995100541194,7.475640705955559e-05,7.459568150948302e-05,0.0006025711369629372,9.971722232173645e-05,0.0005522073743760014
restart,restart/checkpoint/step_1260001,1260001,15.557750673009119,0.9999951549967182,7.471156178087733e-05,7.455429838001163e-05,0.0006394681913278744,9.9215811870558e-05,0.0005039026016896431
restart,restart/checkpoint/step_1261001,1261001,15.570098084378643,0.9999951776538162,7.469532655119261e-05,7.453949815950476e-05,0.0006727426031130079,9.8718997450008e-05,0.0005049384833251125
restart,restart/checkpoint/step_1262001,1262001,15.582445495748164,0.9999952546056101,7.460328614298335e-05,7.445220974165155e-05,0.0006888759616160423,9.832508452989004e-05,0.0005389298077695948
restart,restart/checkpoint/step_1263001,1263001,15.594792907117686,0.9999953066303453,7.452720326187776e-05,7.437927337182939e-05,0.0007177058095696465,9.800374106514892e-05,0.000544114054487066
restart,restart/checkpoint/step_1264001,1264001,15.60714031848721,0.9999954202628674,7.432226451901734e-05,7.418102864632274e-05,0.0007778298329335076,9.740168410586808e-05,0.0005314058607468475
restart,restart/checkpoint/step_1286001,1286001,15.878783368616693,0.9999974885286704,7.510197425850098e-05,7.50599696861465e-05,0.0005545219558464876,8.926310643296433e-05,0.0005545219558464876
restart,restart/checkpoint/step_1287001,1287001,15.891130779986215,0.9999974687245403,7.566199132224033e-05,7.561963749843494e-05,0.0005138838947524871,8.998267415545604e-05,0.0005138838947524871
restart,restart/checkpoint/step_1288001,1288001,15.903478191355738,0.9999974681270908,7.626204201893214e-05,7.622000178739274e-05,0.0005427724522701904,9.100255221715046e-05,0.0005427724522701904
restart,restart/checkpoint/step_1289001,1289001,15.91582560272526,0.9999974658424841,7.67813615076389e-05,7.67395303650653e-05,0.0005261888264103121,9.216585442502946e-05,0.0005261888264103121
restart,restart/checkpoint/step_1290001,1290001,15.928173014094781,0.9999975162123017,7.732932848174946e-05,7.728942904503915e-05,0.0005091360094340303,9.328553241833838e-05,0.0004581664506360106
restart,restart/checkpoint/step_1291001,1291001,15.940520425464305,0.999997575767341,7.769333436798343e-05,7.765550399830419e-05,0.0004915763188467759,9.401013211894715e-05,0.00047957894490280317
restart,restart/checkpoint/step_1292001,1292001,15.952867836833827,0.9999976526575829,7.809278372766661e-05,7.805749710254342e-05,0.0005117805820251675,9.446474484647975e-05,0.0005117805820251675
restart,restart/checkpoint/step_1293001,1293001,15.965215248203348,0.9999976797935755,7.834309309754377e-05,7.830872798249538e-05,0.0005176095357357635,9.461655079110781e-05,0.0005176095357357635
restart,restart/checkpoint/step_1294001,1294001,15.977562659572868,0.9999976795935676,7.862372540100493e-05,7.858947709407951e-05,0.0005452069628442135,9.466926118330221e-05,0.0005452069628442135
restart,restart/checkpoint/step_1295001,1295001,15.98991007094239,0.9999976416843801,7.882670329973592e-05,7.879141768328314e-05,0.0005835893359420474,9.476963456146959e-05,0.0005835893359420474
restart,restart/checkpoint/step_1296001,1296001,16.00225748231191,0.9999976174351844,7.90322932020777e-05,7.899637177540556e-05,0.0006045903438052225,9.556637342339899e-05,0.0006045903438052225
restart,restart/checkpoint/step_1297001,1297001,16.014604893681437,0.9999976024151839,7.926364318429463e-05,7.922737353905421e-05,0.0006243148367124363,9.66246407931779e-05,0.0006243148367124363
restart,restart/checkpoint/step_1298001,1298001,16.02695230505096,0.9999976176244073,7.930738934429441e-05,7.927159826282362e-05,0.0006207292942803644,9.674371147926223e-05,0.0006207292942803644
restart,restart/checkpoint/step_1321001,1321001,16.310942766549964,1.0000002011130256,7.243018754838605e-05,7.242990833796022e-05,0.000798181892896932,9.64926020933099e-05,0.000798181892896932
restart,restart/checkpoint/step_1322001,1322001,16.323290177919485,1.000000273040706,7.216731780822853e-05,7.216680128983533e-05,0.0007700170189307576,9.588053479339686e-05,0.0007700170189307576
restart,restart/checkpoint/step_1323001,1323001,16.335637589289007,1.000000353823803,7.183427730201259e-05,7.183340590713367e-05,0.0007095537025375576,9.548414887386713e-05,0.0007095537025375576
restart,restart/checkpoint/step_1324001,1324001,16.34798500065853,1.0000003972064189,7.153376053134888e-05,7.153265773629024e-05,0.0006272958169879495,9.522368459491524e-05,0.0006272958169879495
restart,restart/checkpoint/step_1325001,1325001,16.360332412028054,1.0000004466216539,7.102321996197436e-05,7.102181568268476e-05,0.0006455922065543573,9.468596949912656e-05,0.0005393744674058176
restart,restart/checkpoint/step_1326001,1326001,16.372679823397576,1.0000004536902023,7.063462930794315e-05,7.063317225405535e-05,0.0006736420271872268,9.430566046269154e-05,0.0005523004564891298
restart,restart/checkpoint/step_1327001,1327001,16.385027234767097,1.0000004584493403,7.01525851863186e-05,7.015108717992952e-05,0.0006978060937981034,9.399714269038966e-05,0.0006185542061047933
restart,restart/checkpoint/step_1352001,1352001,16.69371251900515,0.9999960944410455,6.749090783585471e-05,6.737780977268469e-05,0.0007278525643517053,0.00010381673903209147,0.0007278525643517053
restart,restart/checkpoint/step_1353001,1353001,16.706059930374668,0.9999960455854231,6.776016244428205e-05,6.764467621202338e-05,0.0007029327176319988,0.00010296727631803889,0.0007029327176319988
restart,restart/checkpoint/step_1354001,1354001,16.71840734174419,0.9999959897888541,6.81712411331232e-05,6.805318746536168e-05,0.0006525720878904906,0.00010254433117184933,0.0006525720878904906
restart,restart/checkpoint/step_1355001,1355001,16.73075475311371,0.9999959614856336,6.861193041938417e-05,6.849297334463188e-05,0.0006722324744024011,0.0001019948265443815,0.0006722324744024011
restart,restart/checkpoint/step_1356001,1356001,16.743102164483233,0.9999959001139312,6.907422903660736e-05,6.89524477536799e-05,0.0007010773628161049,0.00010128260481627012,0.0007010773628161049
restart,restart/checkpoint/step_1357001,1357001,16.755449575852758,0.999995852726462,6.946178947473617e-05,6.93378707434299e-05,0.0007521413595843462,0.00010082728410913145,0.0007521413595843462
restart,restart/checkpoint/step_1358001,1358001,16.76779698722228,0.9999957718019802,6.995655227938663e-05,6.982865850298446e-05,0.0008752904620275004,0.00010100657343547817,0.0008752904620275004
restart,restart/checkpoint/step_1359001,1359001,16.7801443985918,0.9999956794313458,7.04793684672586e-05,7.034681276398843e-05,0.0009923697463318781,0.0001020347897315207,0.0009923697463318781
restart,restart/checkpoint/step_1381001,1381001,17.051787448721285,0.9999921633677747,8.344245194252543e-05,8.30736419181439e-05,0.0007987541868560433,0.00010551569331230996,0.0006498787033308862
restart,restart/checkpoint/step_1382001,1382001,17.064134860090807,0.9999922300929038,8.358612747595847e-05,8.322421072107336e-05,0.0007481696293696327,0.00010598913335176453,0.0006046810337672071
restart,restart/checkpoint/step_1383001,1383001,17.07648227146033,0.999992276274281,8.375018000517182e-05,8.339326538702894e-05,0.0006816717982931486,0.0001064068088024744,0.0006546631161179484
restart,restart/checkpoint/step_1384001,1384001,17.088829682829854,0.9999923095743369,8.395504653250127e-05,8.3602076477787e-05,0.0006480911914645837,0.00010723798593844035,0.0006480911914645837
restart,restart/checkpoint/step_1385001,1385001,17.101177094199375,0.9999923538069483,8.42995692634898e-05,8.395208818025589e-05,0.0006597700790171857,0.00010842276870657324,0.0006597700790171857
restart,restart/checkpoint/step_1387001,1387001,17.12587191693842,0.9999925300612561,8.492310885970916e-05,8.459393851549067e-05,0.0007169638687778424,0.00011125151605491847,0.0007169638687778424
restart,restart/checkpoint/step_1388001,1388001,17.138219328307937,0.9999926507294271,8.516790054277302e-05,8.485021806047165e-05,0.0008856992646923967,0.00011246115772760072,0.0008856992646923967
restart,restart/checkpoint/step_1389001,1389001,17.150566739677462,0.9999927800714061,8.538168610787614e-05,8.50758776253383e-05,0.0008870090967109112,0.0001129695320831174,0.0008870090967109112
restart,restart/checkpoint/step_1390001,1390001,17.162914151046984,0.9999929112682742,8.547215388728801e-05,8.51776905806367e-05,0.0008715943558483819,0.00011280640234067638,0.0008715943558483819
restart,restart/checkpoint/step_1391001,1391001,17.175261562416505,0.9999930313180077,8.5556326534333e-05,8.527204982487351e-05,0.0007278703655442254,0.0001125516892233529,0.0006384790080516956
restart,restart/checkpoint/step_1406001,1406001,17.360472732959337,0.9999934506005551,8.825276270825869e-05,8.800940570503679e-05,0.0008368452604299303,0.00012501110265629743,0.0008368452604299303
