kind,path,step,ftt,rho_mean,rho_rms,rho_std,rho_max_abs,wall_rms,wall_max_abs
restart,restart/checkpoint/step_161001,161001,0.558791276587115,0.9999997825992458,6.160393124686544e-05,6.16035476411865e-05,0.0005709276132559449,6.829045520659238e-05,0.00033988561856146404
restart,restart/checkpoint/step_171001,171001,0.593498593720991,0.9999997840630425,6.251381990423317e-05,6.251344695542887e-05,0.0006157941956564938,6.98716684826035e-05,0.0002819977649453076
restart,restart/checkpoint/step_172001,172001,0.596969325434378,0.9999997797872229,6.254924042518294e-05,6.25488527800452e-05,0.0006046723879328253,7.02433758748313e-05,0.0002838945121295122
restart,restart/checkpoint/step_173001,173001,0.600440057147766,0.9999997835022357,6.197676587578669e-05,6.197638773871634e-05,0.0006254860207836055,6.948785925667568e-05,0.00027383073831654947
restart,restart/checkpoint/step_174001,174001,0.603910788861153,0.9999997875804061,6.159927691448833e-05,6.159891065842278e-05,0.0006189629116840623,6.951017990659456e-05,0.0002764445996785714
restart,restart/checkpoint/step_175001,175001,0.607381520574541,0.9999997858748144,6.1339664789953e-05,6.133929105352392e-05,0.000630635398615853,6.919407663385572e-05,0.0002838658994965826
restart,restart/checkpoint/step_179001,179001,0.621264447428091,0.9999997865354715,6.265624766782735e-05,6.265588403898953e-05,0.0005372580700545582,7.119758568297808e-05,0.0003471676890751674
restart,restart/checkpoint/step_180001,180001,0.624735179141479,0.9999997821854106,6.25493869129389e-05,6.254900766590201e-05,0.0005408775696760237,7.085600532609944e-05,0.00035026174663022047
restart,restart/checkpoint/step_181001,181001,0.628205910854866,0.9999997854443238,6.190120638473439e-05,6.190083454806722e-05,0.0005703481180467929,7.045150376546948e-05,0.00036009351126087275
restart,restart/checkpoint/step_182001,182001,0.631676642568254,0.9999997904608884,6.159650817600588e-05,6.159615176971115e-05,0.0006053663687166644,7.049801179859823e-05,0.00036711598617045205
restart,restart/checkpoint/step_183001,183001,0.635147374281642,0.9999997918301712,6.11137987671842e-05,6.111344422529291e-05,0.0006229104012362985,6.984180163566894e-05,0.00036491719013631574
restart,restart/checkpoint/step_187001,187001,0.649030301135192,0.999999783594466,6.249445084658003e-05,6.249407616134938e-05,0.0005519495912919004,7.139608069791996e-05,0.0003803230964423143
restart,restart/checkpoint/step_188001,188001,0.65250103284858,0.9999997798944879,6.24874655675815e-05,6.248707791714103e-05,0.0005172366168219034,7.181833315204533e-05,0.0003798904516587598
restart,restart/checkpoint/step_189001,189001,0.655971764561967,0.9999997845110493,6.17380838223386e-05,6.173770775276752e-05,0.0005155530466860458,7.086421804030702e-05,0.0003830885944089424
restart,restart/checkpoint/step_190001,190001,0.659442496275355,0.9999997844519131,6.124581767334438e-05,6.124543837298423e-05,0.0005214900761245644,7.054764375017559e-05,0.00038056456802149086
restart,restart/checkpoint/step_191001,191001,0.662913227988742,0.9999997811340527,6.109887480160602e-05,6.109848279392229e-05,0.0005431441530197034,7.074637768802337e-05,0.0003806784521200868
restart,restart/checkpoint/step_195001,195001,0.676796154842293,0.99999978660411,6.245408406449454e-05,6.245371949315224e-05,0.0006010033412190419,7.212026535390726e-05,0.00036540787851846446
restart,restart/checkpoint/step_196001,196001,0.68026688655568,0.9999997960418168,6.201346767812683e-05,6.201313227475292e-05,0.0006062540655180637,7.157688557713163e-05,0.0003541717789246057
restart,restart/checkpoint/step_197001,197001,0.683737618269068,0.9999997979134762,6.144530389149249e-05,6.144497157094466e-05,0.0005856920320224113,7.104234115102251e-05,0.0003510601728107243
restart,restart/checkpoint/step_198001,198001,0.687208349982455,0.99999980207726,6.109114359985933e-05,6.10908229845372e-05,0.0005819632756326465,7.099636995785726e-05,0.00034373317245839363
restart,restart/checkpoint/step_199001,199001,0.690679081695843,0.9999997954513461,6.0946859933869774e-05,6.094651668182015e-05,0.0005768254282818575,7.081042699055678e-05,0.00034029014683389924
restart,restart/checkpoint/step_203001,203001,0.704562008549393,0.9999997954984695,6.201205008687782e-05,6.201171288636913e-05,0.0005253538039438066,7.195612991729331e-05,0.0003256051725658571
restart,restart/checkpoint/step_204001,204001,0.708032740262781,0.9999997986416886,6.160547133083633e-05,6.160514225878374e-05,0.0005206189067327172,7.147662430641241e-05,0.00032539470170733775
restart,restart/checkpoint/step_205001,205001,0.711503471976169,0.9999998004127949,6.114419891835616e-05,6.11438731707028e-05,0.0005316741633778488,7.119857495542597e-05,0.0003184409741997518
restart,restart/checkpoint/step_206001,206001,0.714974203689556,0.9999997973869706,6.085918483379051e-05,6.085884756215606e-05,0.0005522653554661527,7.097433478321074e-05,0.00031917907309386706
restart,restart/checkpoint/step_207001,207001,0.718444935402944,0.9999997971264589,6.052388617388161e-05,6.052354616110883e-05,0.000560511450358292,7.063101650442526e-05,0.0003160895274292308
restart,restart/checkpoint/step_223001,223001,0.773976642817145,0.9999997907206598,5.953698191780497e-05,5.953661409619045e-05,0.0006618730059508859,6.842196125178204e-05,0.0003318638959874942
restart,restart/checkpoint/step_224001,224001,0.777447374530533,0.9999997906299964,5.9697366927010587e-05,5.9696999775696244e-05,0.0006880624557403792,6.891131573947929e-05,0.00031427736034406184
restart,restart/checkpoint/step_225001,225001,0.78091810624392,0.9999997985971846,5.9483237618357986e-05,5.9482896654988564e-05,0.0007199135393470835,6.82543246916761e-05,0.00031516923715735334
restart,restart/checkpoint/step_226001,226001,0.784388837957308,0.9999998006373533,5.971480676065645e-05,5.971447396567635e-05,0.0007177263676726442,6.860499055438267e-05,0.0003105998691783629
restart,restart/checkpoint/step_227001,227001,0.787859569670695,0.9999998001741307,5.998960393848036e-05,5.9989271126744277e-05,0.000705703319532569,6.864116835078764e-05,0.0003077042871385549
restart,restart/checkpoint/step_236001,236001,0.819096155091184,0.9999997995373049,5.9548848159482114e-05,5.954851074400632e-05,0.0006820066221691068,6.70159229628587e-05,0.000275868047368677
restart,restart/checkpoint/step_237001,237001,0.822566886804571,0.9999997963951707,5.940870279474919e-05,5.940835389764961e-05,0.0007009429808577661,6.657159029931512e-05,0.0002858203863757014
restart,restart/checkpoint/step_238001,238001,0.826037618517959,0.9999998019020565,5.888456958058884e-05,5.888423636165762e-05,0.0007118784235260467,6.59871060712057e-05,0.0002887024395168414
restart,restart/checkpoint/step_239001,239001,0.829508350231347,0.9999998054649657,5.8302709718265086e-05,5.830238517087144e-05,0.0007025816029339049,6.511412162425568e-05,0.00028417083017961975
restart,restart/checkpoint/step_240001,240001,0.832979081944734,0.9999998053100965,5.805134721240582e-05,5.805102074052688e-05,0.0006685301381351705,6.488305765364454e-05,0.0002762347546581001
restart,restart/checkpoint/step_244001,244001,0.846862008798284,0.9999998004477776,5.931617443388995e-05,5.9315838764892865e-05,0.0007632817278295789,6.570717334524056e-05,0.0003051267104188238
restart,restart/checkpoint/step_245001,245001,0.850332740511672,0.9999998021637978,5.919123586611532e-05,5.919090524899399e-05,0.0007906307842345806,6.575301462513478e-05,0.0002867118572124072
restart,restart/checkpoint/step_246001,246001,0.85380347222506,0.9999998065078505,5.844519057666397e-05,5.844487028243654e-05,0.0007807451817903877,6.473316885692153e-05,0.0002783005112998449
restart,restart/checkpoint/step_247001,247001,0.857274203938447,0.9999998038712005,5.81709357303618e-05,5.817060509604558e-05,0.0007837125983601867,6.445011196366074e-05,0.00024402004098345031
restart,restart/checkpoint/step_248001,248001,0.860744935651835,0.9999998058261695,5.813382200290604e-05,5.813349772024088e-05,0.0007659838501717919,6.470213178761684e-05,0.00025248492298823866
restart,restart/checkpoint/step_252001,252001,0.874627862505385,0.9999997913987259,5.9602860366953316e-05,5.9602495328893925e-05,0.0006333140136832727,6.58671481944651e-05,0.0002846356316772436
restart,restart/checkpoint/step_253001,253001,0.878098594218773,0.9999997978547447,5.925695513852416e-05,5.925661034504686e-05,0.0006201218066528291,6.535798550567891e-05,0.0002972757633427081
restart,restart/checkpoint/step_254001,254001,0.88156932593216,0.9999998012353584,5.881390134288766e-05,5.881356547420182e-05,0.0006001423146413387,6.483998853560363e-05,0.00031324825112988286
restart,restart/checkpoint/step_255001,255001,0.885040057645548,0.9999997963900595,5.8590877644058326e-05,5.859052385918324e-05,0.0005811491411779057,6.487708079245954e-05,0.00030762434402220595
restart,restart/checkpoint/step_256001,256001,0.888510789358936,0.9999997996644292,5.836003015455685e-05,5.8359686302277475e-05,0.0005446606339927218,6.430337556699916e-05,0.00031047051327381947
restart,restart/checkpoint/step_260001,260001,0.902393716212486,0.9999997968358071,6.001406679658176e-05,6.001372291214229e-05,0.00048132439567150076,6.61512093110343e-05,0.00030276948956076133
restart,restart/checkpoint/step_261001,261001,0.905864447925873,0.9999998038971182,5.948620951587984e-05,5.948588627756344e-05,0.0004998914894364104,6.499239672512102e-05,0.00030022267238138944
restart,restart/checkpoint/step_262001,262001,0.909335179639261,0.9999998017981973,5.958926815467399e-05,5.958893853103667e-05,0.0005209057166716269,6.57109117394013e-05,0.00029681953809668205
restart,restart/checkpoint/step_263001,263001,0.912805911352649,0.9999998019052156,5.913948959244514e-05,5.913915782044881e-05,0.0005400392622945116,6.490267264324084e-05,0.000306846823695639
restart,restart/checkpoint/step_264001,264001,0.916276643066036,0.9999998034695408,5.8999685749827286e-05,5.899935842326767e-05,0.0005455197374579779,6.49027735363719e-05,0.00029834156896513253
restart,restart/checkpoint/step_270001,270001,0.937101033346362,0.9999998004493522,5.999274054148936e-05,5.9992408663244565e-05,0.0005947588525706538,6.582188190698295e-05,0.0003403780370030418
restart,restart/checkpoint/step_271001,271001,0.940571765059749,0.9999998011483086,5.9847126410008734e-05,5.984679605074982e-05,0.0005983809884606561,6.556528273676677e-05,0.00033755168129534496
restart,restart/checkpoint/step_272001,272001,0.944042496773137,0.9999997941730723,5.9955655356910244e-05,5.995530205538374e-05,0.0006218161580274773,6.588801703557373e-05,0.0003441309509166768
restart,restart/checkpoint/step_273001,273001,0.947513228486524,0.9999997957937853,6.0192345926779506e-05,6.019199953474681e-05,0.0006020159123237834,6.5840129163314e-05,0.00033177402701345393
restart,restart/checkpoint/step_274001,274001,0.950983960199912,0.9999997948632646,6.0668660983299625e-05,6.066831417161295e-05,0.000594518780428821,6.665057472602279e-05,0.00031719511936367795
restart,restart/checkpoint/step_275001,275001,0.9544546919133,0.9999997945854043,6.094616045271801e-05,6.0945814284266134e-05,0.0006143788739719769,6.678501473962027e-05,0.00030987186898046026
restart,restart/checkpoint/step_276001,276001,0.957925423626687,0.9999997969635082,6.095909283395259e-05,6.095875470612525e-05,0.0006183063934592781,6.667538613495656e-05,0.0003025111337844333
restart,restart/checkpoint/step_277001,277001,0.961396155340075,0.9999997989105385,6.08050237083997e-05,6.08046911940797e-05,0.0006080578074937337,6.652925172654986e-05,0.0003040307393249453
restart,restart/checkpoint/step_281001,281001,0.975279082193625,0.9999997907805892,6.0573720309254996e-05,6.057335899008503e-05,0.0005537080248630977,6.643443620685195e-05,0.0002976698779919573
restart,restart/checkpoint/step_282001,282001,0.978749813907013,0.9999997925273121,6.0916083083432235e-05,6.091572976917658e-05,0.0005497178095014155,6.658230822192824e-05,0.0002918124483103357
restart,restart/checkpoint/step_283001,283001,0.9822205456204,0.9999997921058309,6.114951925844862e-05,6.114916586147063e-05,0.0005510712533802753,6.681802995527374e-05,0.0002825223171499802
restart,restart/checkpoint/step_284001,284001,0.985691277333788,0.9999997966178825,6.111237241176799e-05,6.111203398275343e-05,0.0005637484568477014,6.697525457337889e-05,0.0002765194171937546
restart,restart/checkpoint/step_285001,285001,0.989162009047175,0.9999997919648717,6.106535873490276e-05,6.106500437081684e-05,0.0005818707249904964,6.6829741338457e-05,0.0002721309276818573
restart,restart/checkpoint/step_289001,289001,1.003044935900726,0.9999997913999188,6.07653272119579e-05,6.076496916137047e-05,0.000549533686572623,6.682205977332979e-05,0.0002628976463503463
restart,restart/checkpoint/step_290001,290001,1.006515667614113,0.9999997934556044,6.096024061503096e-05,6.095989070901723e-05,0.0005376221200981135,6.710978051661863e-05,0.00026569517026620026
restart,restart/checkpoint/step_291001,291001,1.009986399327501,0.9999997951897099,6.116290838121889e-05,6.116256546609724e-05,0.0005432456690900311,6.733635760346754e-05,0.0002645677897656906
restart,restart/checkpoint/step_292001,292001,1.013457131040889,0.9999997952317385,6.136204556055152e-05,6.136170389855885e-05,0.0005320054608688451,6.750374542347789e-05,0.0002638959452785361
restart,restart/checkpoint/step_308001,308001,1.06898883845509,0.9999997744454575,6.297649990528735e-05,6.297609598466126e-05,0.0005407062102719129,7.112915853856357e-05,0.0002944812671514807
restart,restart/checkpoint/step_309001,309001,1.072459570168478,0.9999997756590592,6.315023720835179e-05,6.314983872198905e-05,0.0005464320170818215,7.158934874794431e-05,0.0002956186195509636
restart,restart/checkpoint/step_310001,310001,1.075930301881865,0.9999997755005755,6.284322466569041e-05,6.28428236665981e-05,0.0005498641248082858,7.122172044918471e-05,0.00029793347630313605
restart,restart/checkpoint/step_311001,311001,1.079401033595253,0.9999997748555258,6.260364053164416e-05,6.26032356814048e-05,0.0005560071495717134,7.10714731917813e-05,0.00029438021254368785
restart,restart/checkpoint/step_315001,315001,1.093283960448803,0.9999997670245246,6.32404253949105e-05,6.323999625677584e-05,0.0005798426991170391,7.195865107610909e-05,0.0003438261144212973
restart,restart/checkpoint/step_316001,316001,1.096754692162191,0.9999997680268922,6.376622223919725e-05,6.376580029401622e-05,0.0005730092467922665,7.256080363415827e-05,0.0003629687701465212
restart,restart/checkpoint/step_317001,317001,1.100225423875578,0.9999997670619613,6.379350311936985e-05,6.379307783852008e-05,0.0005807683294567489,7.285802966423499e-05,0.0003383932335820905
restart,restart/checkpoint/step_318001,318001,1.103696155588966,0.9999997655698424,6.33729902414117e-05,6.337255663643833e-05,0.0005889353618671045,7.224457497537913e-05,0.00031536245782448624
restart,restart/checkpoint/step_319001,319001,1.107166887302353,0.999999768563918,6.309949453142114e-05,6.309907009981099e-05,0.0005999674202685767,7.233199218358353e-05,0.0003011601169884415
restart,restart/checkpoint/step_323001,323001,1.121049814155904,0.9999997698154093,6.358539611572072e-05,6.35849794703745e-05,0.0006799563841518586,7.247771014099606e-05,0.00029214082052531065
restart,restart/checkpoint/step_324001,324001,1.124520545869291,0.9999997697020867,6.398997963770486e-05,6.398956521890647e-05,0.0007029053706610888,7.319236708362982e-05,0.0002983567876561066
restart,restart/checkpoint/step_325001,325001,1.127991277582679,0.9999997760999989,6.38412589322837e-05,6.384086630715597e-05,0.0006897201156741417,7.278920546334734e-05,0.00029633794478656217
restart,restart/checkpoint/step_326001,326001,1.131462009296067,0.9999997777952995,6.336172538216519e-05,6.336133575356616e-05,0.0007004542261938029,7.235689242874495e-05,0.00028951648667341345
restart,restart/checkpoint/step_327001,327001,1.134932741009454,0.999999779503317,6.303714742258747e-05,6.303676178540403e-05,0.0006557203937501699,7.218007977765851e-05,0.00029285517695631924
restart,restart/checkpoint/step_331001,331001,1.148815667863004,0.9999997857210196,6.36313823513627e-05,6.363102155760064e-05,0.0006245344699008504,7.302220336146637e-05,0.00031408283788758595
restart,restart/checkpoint/step_332001,332001,1.152286399576392,0.9999997886626517,6.366236981389671e-05,6.36620190289829e-05,0.0005927384429352811,7.27559473905028e-05,0.00031729206543162913
restart,restart/checkpoint/step_333001,333001,1.155757131289779,0.9999997961139704,6.332394304600941e-05,6.332361481612849e-05,0.0005929909445447912,7.256449320379868e-05,0.0003015871691363081
restart,restart/checkpoint/step_334001,334001,1.159227863003167,0.999999795055232,6.31455723417619e-05,6.3145239757332e-05,0.0005892197347920902,7.248240644515198e-05,0.0002986850596490287
restart,restart/checkpoint/step_335001,335001,1.162698594716555,0.9999997952333481,6.275958990213551e-05,6.275925585364014e-05,0.0006044055286472672,7.196552131976976e-05,0.00028978415685076975
restart,restart/checkpoint/step_339001,339001,1.176581521570105,0.9999997955116097,6.333678809515331e-05,6.333645798991992e-05,0.0006640308068055489,7.27626866361828e-05,0.0002995092295392521
restart,restart/checkpoint/step_340001,340001,1.180052253283493,0.9999998007888864,6.314804702389672e-05,6.314773280066665e-05,0.0006794035740138593,7.241412330878185e-05,0.0002891560414592931
restart,restart/checkpoint/step_341001,341001,1.18352298499688,0.9999998045983046,6.284305853930255e-05,6.284275475145607e-05,0.0006887910171700096,7.211886692455824e-05,0.0002875532299193573
restart,restart/checkpoint/step_342001,342001,1.186993716710268,0.9999997991007816,6.281818856308022e-05,6.281786731377426e-05,0.0006813274329049435,7.217935336687808e-05,0.0002798228079139431
restart,restart/checkpoint/step_343001,343001,1.190464448423656,0.9999997987600961,6.258436619358958e-05,6.258404264949968e-05,0.000685704604017956,7.239897978247074e-05,0.0002757196277878293
restart,restart/checkpoint/step_347001,347001,1.204347375277206,0.999999799797063,6.270671273176815e-05,6.270639313825304e-05,0.000627307997271398,7.236807071026289e-05,0.0002749216949878841
restart,restart/checkpoint/step_348001,348001,1.207818106990593,0.9999998080728544,6.241970568300463e-05,6.24194106149941e-05,0.0006159308904560845,7.194963670912313e-05,0.00027184970526150654
restart,restart/checkpoint/step_349001,349001,1.211288838703981,0.9999998010492976,6.247842060051731e-05,6.247810383929143e-05,0.0005975782959017906,7.191185745112171e-05,0.0002763299105851269
restart,restart/checkpoint/step_350001,350001,1.214759570417369,0.9999997998854738,6.252923806772151e-05,6.252891785011227e-05,0.0005787067774661869,7.221994056139521e-05,0.0002789376171912217
restart,restart/checkpoint/step_351001,351001,1.218230302130756,0.9999997987743047,6.215187416431847e-05,6.215154841479301e-05,0.0005814759935309777,7.174429093488738e-05,0.00027867178437934736
restart,restart/checkpoint/step_355001,355001,1.232113228984307,0.9999998039286139,6.200219503907347e-05,6.200188501711049e-05,0.0005633911431679461,7.163622542504784e-05,0.0002665585726365771
restart,restart/checkpoint/step_356001,356001,1.235583960697694,0.999999806366408,6.20127982665519e-05,6.201249595751002e-05,0.0005775648138083289,7.159532892453386e-05,0.0002821609223755406
restart,restart/checkpoint/step_357001,357001,1.239054692411082,0.9999998016928142,6.231854670872554e-05,6.231823118596929e-05,0.0006017604680081945,7.214915917091683e-05,0.0002798287936029986
restart,restart/checkpoint/step_358001,358001,1.242525424124469,0.9999998015036675,6.211523665421449e-05,6.211491949455598e-05,0.000637619596593586,7.190609045417772e-05,0.00029345478001197023
restart,restart/checkpoint/step_359001,359001,1.245996155837857,0.9999997988609791,6.198104556338641e-05,6.198071919738317e-05,0.0006680006462291832,7.185783292525667e-05,0.00027885395161997284
restart,restart/checkpoint/step_364001,364001,1.263349814404795,0.9999998091390275,6.183086831036398e-05,6.183057373260396e-05,0.0006313616012698642,7.173183677981675e-05,0.00025949315471329726
restart,restart/checkpoint/step_365001,365001,1.266820546118182,0.9999998088808195,6.20256573895677e-05,6.202536294184001e-05,0.0006164620576045721,7.185461970916564e-05,0.0002751342957172387
restart,restart/checkpoint/step_366001,366001,1.27029127783157,0.9999998057363376,6.191760406294623e-05,6.191729931549745e-05,0.0005957607613100713,7.169314179056779e-05,0.0002875839488767351
restart,restart/checkpoint/step_367001,367001,1.273762009544957,0.9999998024759019,6.173701716118778e-05,6.173670117678487e-05,0.0005768929064420281,7.173994878004566e-05,0.00030709842985388036
restart,restart/checkpoint/step_381001,381001,1.322352253532384,0.9999998065027936,6.154148865794676e-05,6.154118446265626e-05,0.0005388296754634814,7.139634426563059e-05,0.0003575385486973559
restart,restart/checkpoint/step_382001,382001,1.325822985245771,0.9999998080604215,6.113663279073572e-05,6.113633149108182e-05,0.0005475885122764312,7.064345860446307e-05,0.0004085937043536436
restart,restart/checkpoint/step_383001,383001,1.329293716959159,0.9999998099481584,6.0592002039441565e-05,6.059170398202321e-05,0.0005834326189961825,7.015499358617764e-05,0.0004456363779649086
restart,restart/checkpoint/step_384001,384001,1.332764448672547,0.9999998158106571,6.023244111951859e-05,6.023215949559597e-05,0.000664660825428931,6.970177012047245e-05,0.00048468057231076944
restart,restart/checkpoint/step_385001,385001,1.336235180385934,0.9999998159919733,5.999866409547539e-05,5.999838193057819e-05,0.0007148566958978808,6.951644898611359e-05,0.0005421261906215502
restart,restart/checkpoint/step_389001,389001,1.350118107239485,0.9999998107809926,6.0823220825470774e-05,6.082292649775365e-05,0.0006395197632834693,7.00868900668076e-05,0.0004214952472201272
restart,restart/checkpoint/step_390001,390001,1.353588838952872,0.9999998110980557,6.0517825874189285e-05,6.051753105170615e-05,0.0006198070160343683,6.987058385811711e-05,0.00040638848632501556
restart,restart/checkpoint/step_391001,391001,1.35705957066626,0.9999998113522752,6.005301089662124e-05,6.005271459131635e-05,0.0005947410560905864,6.939390542429797e-05,0.00033249038253047036
restart,restart/checkpoint/step_392001,392001,1.360530302379647,0.9999998129300942,5.958726729606524e-05,5.958697364914331e-05,0.0005649230784152692,6.888273998384782e-05,0.0003149512999041093
restart,restart/checkpoint/step_393001,393001,1.364001034093035,0.9999998126302705,5.9544807592039816e-05,5.9544512793016204e-05,0.0005306628714007999,6.90237349317563e-05,0.00032213249637691455
restart,restart/checkpoint/step_397001,397001,1.377883960946585,0.9999998004660197,6.0379623136519224e-05,6.037929343987809e-05,0.0005119820883786597,6.978197734551642e-05,0.0003384797739469647
restart,restart/checkpoint/step_398001,398001,1.381354692659973,0.9999997982744453,6.009101036923239e-05,6.0090671771882325e-05,0.0005308753242760922,6.935486912468822e-05,0.0003366449836765817
restart,restart/checkpoint/step_399001,399001,1.38482542437336,0.9999997966127795,5.986557596163831e-05,5.986523046691531e-05,0.0005627531473358927,6.928522617956112e-05,0.00031617518172810666
