TITLE = "Sensitivity analysis"
VARIABLES = "j" "gamma" "dn_bot" "dn_top" "utau_crit_bot" "utau_crit_top" "margin_vs_raw_pct" "margin_vs_design_pct"
ZONE T="sensitivity", I=257, F=POINT
    87   3.234480 6.19456816e-03 6.19456816e-03 2.88270988e-02 2.88270988e-02    14.4717    11.1111
    88   3.223651 6.24063880e-03 6.24063880e-03 2.86142868e-02 2.86142868e-02    14.4760    11.1111
    89   3.212856 6.28684358e-03 6.28684358e-03 2.84039879e-02 2.84039879e-02    14.4319    11.1111
    90   3.202101 6.33315157e-03 6.33315157e-03 2.81962980e-02 2.81962980e-02    14.4397    11.1111
    91   3.191393 6.37952988e-03 6.37952988e-03 2.79913147e-02 2.79913147e-02    14.3855    11.1111
    92   3.180738 6.42594333e-03 6.42594333e-03 2.77891384e-02 2.77891384e-02    14.3998    11.1111
    93   3.170146 6.47235337e-03 6.47235337e-03 2.75898763e-02 2.75898763e-02    14.3248    11.1111
    94   3.159625 6.51871745e-03 6.51871745e-03 2.73936445e-02 2.73936445e-02    14.3465    11.1111
    95   3.149184 6.56498702e-03 6.56498702e-03 2.72005760e-02 2.72005760e-02    14.2543    11.1111
    96   3.138836 6.61110540e-03 6.61110540e-03 2.70108277e-02 2.70108277e-02    14.2899    11.1111
    97   3.128594 6.65700456e-03 6.65700456e-03 2.68245916e-02 2.68245916e-02    14.1779    11.1111
    98   3.118473 6.70260288e-03 6.70260288e-03 2.66421019e-02 2.66421019e-02    14.1810    11.1111
    99   3.108495 6.74780374e-03 6.74780374e-03 2.64636370e-02 2.64636370e-02    14.0721    11.1111
   100   3.098680 6.79249717e-03 6.79249717e-03 2.62895109e-02 2.62895109e-02    14.0557    11.1111
   101   3.089053 6.83656271e-03 6.83656271e-03 2.61200600e-02 2.61200600e-02    13.9394    11.1111
   102   3.079638 6.87987377e-03 6.87987377e-03 2.59556257e-02 2.59556257e-02    13.8977    11.1111
   103   3.070460 6.92230055e-03 6.92230055e-03 2.57965437e-02 2.57965437e-02    13.7718    11.1111
   104   3.061544 6.96371266e-03 6.96371266e-03 2.56431357e-02 2.56431357e-02    13.7122    11.1111
   105   3.052914 7.00398013e-03 7.00398013e-03 2.54957075e-02 2.54957075e-02    13.5760    11.1111
   106   3.044593 7.04297521e-03 7.04297521e-03 2.53545445e-02 2.53545445e-02    13.5000    11.1111
   107   3.036604 7.08057278e-03 7.08057278e-03 2.52199129e-02 2.52199129e-02    13.3549    11.1111
   108   3.028970 7.11665062e-03 7.11665062e-03 2.50920606e-02 2.50920606e-02    13.2701    11.1111
   109   3.025060 7.13517785e-03 7.13517785e-03 2.50269064e-02 2.50269064e-02    13.3675    11.1111
   110   3.115795 6.71471035e-03 6.71471035e-03 2.65940628e-02 2.65940628e-02    20.9128    11.1111
   111   3.205924 6.31666147e-03 6.31666147e-03 2.82699064e-02 2.82699064e-02    28.8886    11.1111
   112   3.285951 5.97932356e-03 5.97932356e-03 2.98648211e-02 2.98648211e-02    36.5739    11.1111
   113   3.350002 5.72003634e-03 5.72003634e-03 3.12185829e-02 3.12185829e-02    43.0522    11.1111
   114   3.396203 5.53881931e-03 5.53881931e-03 3.22399808e-02 3.22399808e-02    45.5811    11.1111
   115   3.425697 5.42564572e-03 5.42564572e-03 3.29124749e-02 3.29124749e-02    16.3661    11.1111
   116   3.466314 5.27295551e-03 5.27295551e-03 3.38655292e-02 3.38655292e-02    11.1111    11.1111
   117   3.445013 5.35257708e-03 5.35257708e-03 3.33617668e-02 3.33617668e-02    12.1836    11.1111
   118   3.439177 5.37456826e-03 5.37456826e-03 3.32252601e-02 3.32252601e-02    18.0785    11.1111
   119   3.424184 5.43140628e-03 5.43140628e-03 3.28775679e-02 3.28775679e-02    22.4524    11.1111
   120   3.399866 5.52465922e-03 5.52465922e-03 3.23226142e-02 3.23226142e-02    26.0674    11.1111
   121   3.365896 5.65715129e-03 5.65715129e-03 3.15656095e-02 3.15656095e-02    29.9838    11.1111
   122   3.322332 5.83089412e-03 5.83089412e-03 3.06250508e-02 3.06250508e-02    33.8363    11.1111
   123   3.269897 6.04579503e-03 6.04579503e-03 2.95364675e-02 2.95364675e-02    35.7199    11.1111
   124   3.209948 6.29934077e-03 6.29934077e-03 2.83476375e-02 2.83476375e-02    30.1524    11.1111
   125   3.144157 6.58735945e-03 6.58735945e-03 2.71081956e-02 2.71081956e-02    24.1036    11.1111
   126   3.074053 6.90566733e-03 6.90566733e-03 2.58586781e-02 2.58586781e-02    18.2114    11.1111
   127   3.008039 7.21628646e-03 7.21628646e-03 2.47456125e-02 2.47456125e-02    12.6976    11.1111
   128   3.013950 7.18803765e-03 7.18803765e-03 2.48428622e-02 2.48428622e-02    12.9353    11.1111
   129   3.020157 7.15847004e-03 7.15847004e-03 2.49454740e-02 2.49454740e-02    12.8956    11.1111
   130   3.026626 7.12775180e-03 7.12775180e-03 2.50529807e-02 2.50529807e-02    13.0892    11.1111
   131   3.033331 7.09602340e-03 7.09602340e-03 2.51650000e-02 2.51650000e-02    13.0633    11.1111
   132   3.040248 7.06340784e-03 7.06340784e-03 2.52812003e-02 2.52812003e-02    13.2193    11.1111
   133   3.047354 7.03001769e-03 7.03001769e-03 2.54012773e-02 2.54012773e-02    13.1988    11.1111
   134   3.054629 6.99596246e-03 6.99596246e-03 2.55249266e-02 2.55249266e-02    13.3287    11.1111
