# checkrho.dat — Mass Conservation Monitor
# Col1: step          — time step number
# Col2: FTT           — flow-through time
# Col3: rho_target    — target density (always 1.0)
# Col4: rho_avg       — global average density (full precision)
# Col5: rho_drift     — rho_avg - 1.0 (positive = heavier than target)
# Col6: rho_correction— mass correction applied NEXT step (= -rho_drift)
# Col7: SKIP_MC       — 0=mass correction ON, 1=mid-step correction OFF
# NOTE: |Col5| == |Col6| is EXPECTED — both are computed from the same
#       density field. Col6 = -Col5 because the correction exactly
#       compensates the drift. Check Col5 trend for mass conservation.
#
5801	0.0268	1.000000	1.000000000003e+00	+2.761791e-12	-2.761973e-12	0
5901	0.0273	1.000000	1.000000000003e+00	+3.026246e-12	-3.026361e-12	0
6001	0.0277	1.000000	1.000000000003e+00	+3.075984e-12	-3.076154e-12	0
6101	0.0282	1.000000	1.000000000003e+00	+3.102185e-12	-3.102152e-12	0
6201	0.0287	1.000000	1.000000000003e+00	+3.120171e-12	-3.120219e-12	0
6301	0.0291	1.000000	1.000000000003e+00	+3.292033e-12	-3.291851e-12	0
6401	0.0296	1.000000	1.000000000003e+00	+3.356648e-12	-3.356626e-12	0
6501	0.0300	1.000000	1.000000000003e+00	+3.405498e-12	-3.405538e-12	0
6601	0.0305	1.000000	1.000000000003e+00	+3.427703e-12	-3.427570e-12	0
6701	0.0310	1.000000	1.000000000003e+00	+3.426814e-12	-3.426909e-12	0
6801	0.0314	1.000000	1.000000000004e+00	+3.621103e-12	-3.621234e-12	0
6901	0.0319	1.000000	1.000000000004e+00	+3.685052e-12	-3.685128e-12	0
7001	0.0324	1.000000	1.000000000004e+00	+3.724132e-12	-3.724346e-12	0
7101	0.0328	1.000000	1.000000000004e+00	+3.732126e-12	-3.732277e-12	0
7201	0.0333	1.000000	1.000000000004e+00	+3.696154e-12	-3.696144e-12	0
7301	0.0337	1.000000	1.000000000004e+00	+3.898659e-12	-3.898621e-12	0
7401	0.0342	1.000000	1.000000000004e+00	+3.957945e-12	-3.957888e-12	0
7501	0.0347	1.000000	1.000000000004e+00	+3.986589e-12	-3.986530e-12	0
7601	0.0351	1.000000	1.000000000004e+00	+4.015011e-12	-4.015172e-12	0
7701	0.0356	1.000000	1.000000000004e+00	+4.088729e-12	-4.088540e-12	0
7801	0.0361	1.000000	1.000000000004e+00	+4.367173e-12	-4.367249e-12	0
7901	0.0365	1.000000	1.000000000004e+00	+4.469758e-12	-4.469920e-12	0
8001	0.0370	1.000000	1.000000000005e+00	+4.553691e-12	-4.553643e-12	0
8101	0.0374	1.000000	1.000000000005e+00	+4.636291e-12	-4.636264e-12	0
8201	0.0379	1.000000	1.000000000005e+00	+4.725331e-12	-4.725274e-12	0
8301	0.0384	1.000000	1.000000000005e+00	+4.915401e-12	-4.915413e-12	0
8401	0.0388	1.000000	1.000000000005e+00	+4.945599e-12	-4.945598e-12	0
8501	0.0393	1.000000	1.000000000005e+00	+4.965361e-12	-4.965207e-12	0
8601	0.0397	1.000000	1.000000000005e+00	+4.989120e-12	-4.989001e-12	0
8701	0.0402	1.000000	1.000000000005e+00	+5.066614e-12	-5.066555e-12	0
8801	0.0407	1.000000	1.000000000005e+00	+5.250023e-12	-5.249864e-12	0
8901	0.0411	1.000000	1.000000000005e+00	+5.322853e-12	-5.323012e-12	0
9001	0.0416	1.000000	1.000000000005e+00	+5.370149e-12	-5.370161e-12	0
9101	0.0421	1.000000	1.000000000005e+00	+5.397682e-12	-5.397701e-12	0
9201	0.0425	1.000000	1.000000000005e+00	+5.071943e-12	-5.071843e-12	0
9301	0.0430	1.000000	1.000000000006e+00	+5.613732e-12	-5.613618e-12	0
9401	0.0434	1.000000	1.000000000006e+00	+5.649259e-12	-5.649090e-12	0
9501	0.0439	1.000000	1.000000000006e+00	+5.677236e-12	-5.677292e-12	0
9601	0.0444	1.000000	1.000000000006e+00	+5.725420e-12	-5.725322e-12	0
9701	0.0448	1.000000	1.000000000006e+00	+5.909495e-12	-5.909512e-12	0
9801	0.0453	1.000000	1.000000000006e+00	+5.968559e-12	-5.968559e-12	0
9901	0.0458	1.000000	1.000000000006e+00	+6.010525e-12	-6.010420e-12	0
10001	0.0462	1.000000	1.000000000006e+00	+6.039613e-12	-6.039503e-12	0
10101	0.0467	1.000000	1.000000000006e+00	+6.043166e-12	-6.043028e-12	0
10201	0.0471	1.000000	1.000000000006e+00	+6.255663e-12	-6.255640e-12	0
10301	0.0476	1.000000	1.000000000006e+00	+6.338485e-12	-6.338482e-12	0
10401	0.0481	1.000000	1.000000000006e+00	+6.404433e-12	-6.404359e-12	0
10501	0.0485	1.000000	1.000000000006e+00	+6.453060e-12	-6.453270e-12	0
10601	0.0490	1.000000	1.000000000006e+00	+6.474377e-12	-6.474421e-12	0
10701	0.0495	1.000000	1.000000000007e+00	+6.734169e-12	-6.733962e-12	0
10801	0.0499	1.000000	1.000000000007e+00	+6.821654e-12	-6.821651e-12	0
10901	0.0504	1.000000	1.000000000007e+00	+6.852297e-12	-6.852056e-12	0
11001	0.0508	1.000000	1.000000000007e+00	+6.854961e-12	-6.854920e-12	0
11101	0.0513	1.000000	1.000000000007e+00	+6.841638e-12	-6.841700e-12	0
11201	0.0518	1.000000	1.000000000007e+00	+7.038814e-12	-7.038890e-12	0
11301	0.0522	1.000000	1.000000000007e+00	+7.072343e-12	-7.072379e-12	0
11401	0.0527	1.000000	1.000000000007e+00	+7.112977e-12	-7.112918e-12	0
11501	0.0532	1.000000	1.000000000007e+00	+7.184253e-12	-7.184303e-12	0
11601	0.0536	1.000000	1.000000000007e+00	+7.244427e-12	-7.244231e-12	0
11701	0.0541	1.000000	1.000000000007e+00	+7.396084e-12	-7.396254e-12	0
11801	0.0545	1.000000	1.000000000007e+00	+7.440715e-12	-7.440759e-12	0
11901	0.0550	1.000000	1.000000000007e+00	+7.468026e-12	-7.468080e-12	0
12001	0.0555	1.000000	1.000000000007e+00	+7.489565e-12	-7.489671e-12	0
12101	0.0559	1.000000	1.000000000007e+00	+7.441381e-12	-7.441200e-12	0
12201	0.0564	1.000000	1.000000000008e+00	+7.663203e-12	-7.663286e-12	0
12301	0.0568	1.000000	1.000000000008e+00	+7.674750e-12	-7.674743e-12	0
12401	0.0573	1.000000	1.000000000008e+00	+7.665424e-12	-7.665489e-12	0
12501	0.0578	1.000000	1.000000000008e+00	+7.660539e-12	-7.660422e-12	0
12601	0.0582	1.000000	1.000000000008e+00	+7.821521e-12	-7.821478e-12	0
12701	0.0587	1.000000	1.000000000008e+00	+7.883472e-12	-7.883389e-12	0
12801	0.0592	1.000000	1.000000000008e+00	+7.943868e-12	-7.943978e-12	0
12901	0.0596	1.000000	1.000000000008e+00	+7.997603e-12	-7.997737e-12	0
13001	0.0601	1.000000	1.000000000008e+00	+8.036238e-12	-8.036293e-12	0
13101	0.0605	1.000000	1.000000000008e+00	+8.259615e-12	-8.259481e-12	0
13201	0.0610	1.000000	1.000000000008e+00	+8.340661e-12	-8.340780e-12	0
13301	0.0615	1.000000	1.000000000008e+00	+8.432810e-12	-8.432655e-12	0
13401	0.0619	1.000000	1.000000000009e+00	+8.543166e-12	-8.543257e-12	0
13501	0.0624	1.000000	1.000000000009e+00	+8.600898e-12	-8.600982e-12	0
13601	0.0629	1.000000	1.000000000009e+00	+8.866019e-12	-8.866031e-12	0
13701	0.0633	1.000000	1.000000000009e+00	+8.964385e-12	-8.964295e-12	0
13801	0.0638	1.000000	1.000000000009e+00	+9.050316e-12	-9.050442e-12	0
13901	0.0642	1.000000	1.000000000009e+00	+9.113155e-12	-9.113014e-12	0
14001	0.0647	1.000000	1.000000000009e+00	+9.139356e-12	-9.139452e-12	0
14101	0.0652	1.000000	1.000000000009e+00	+9.394707e-12	-9.394587e-12	0
14201	0.0656	1.000000	1.000000000009e+00	+9.477308e-12	-9.477428e-12	0
14301	0.0661	1.000000	1.000000000010e+00	+9.518386e-12	-9.518408e-12	0
14401	0.0666	1.000000	1.000000000010e+00	+9.531931e-12	-9.531628e-12	0
14501	0.0670	1.000000	1.000000000010e+00	+9.531043e-12	-9.530747e-12	0
14601	0.0675	1.000000	1.000000000010e+00	+9.680923e-12	-9.681007e-12	0
14701	0.0679	1.000000	1.000000000010e+00	+9.687806e-12	-9.687617e-12	0
14801	0.0684	1.000000	1.000000000010e+00	+9.666490e-12	-9.666466e-12	0
14901	0.0689	1.000000	1.000000000010e+00	+9.638512e-12	-9.638705e-12	0
15001	0.0693	1.000000	1.000000000010e+00	+9.645618e-12	-9.645755e-12	0
15101	0.0698	1.000000	1.000000000010e+00	+9.756418e-12	-9.756137e-12	0
15201	0.0702	1.000000	1.000000000010e+00	+9.784618e-12	-9.784779e-12	0
15301	0.0707	1.000000	1.000000000010e+00	+9.825030e-12	-9.825099e-12	0
15401	0.0712	1.000000	1.000000000010e+00	+9.845014e-12	-9.845148e-12	0
15501	0.0716	1.000000	1.000000000010e+00	+9.508838e-12	-9.508714e-12	0
15601	0.0721	1.000000	1.000000000010e+00	+1.001199e-11	-1.001193e-11	0
15701	0.0726	1.000000	1.000000000010e+00	+1.001643e-11	-1.001634e-11	0
15801	0.0730	1.000000	1.000000000010e+00	+9.993784e-12	-9.993866e-12	0
15901	0.0735	1.000000	1.000000000010e+00	+9.964252e-12	-9.964343e-12	0
16001	0.0739	1.000000	1.000000000010e+00	+1.010236e-11	-1.010227e-11	0
16101	0.0744	1.000000	1.000000000010e+00	+1.012235e-11	-1.012254e-11	0
16201	0.0749	1.000000	1.000000000010e+00	+1.012945e-11	-1.012959e-11	0
16301	0.0753	1.000000	1.000000000010e+00	+1.014255e-11	-1.014236e-11	0
16401	0.0758	1.000000	1.000000000010e+00	+1.016365e-11	-1.016374e-11	0
16501	0.0763	1.000000	1.000000000010e+00	+1.036171e-11	-1.036159e-11	0
16601	0.0767	1.000000	1.000000000010e+00	+1.037836e-11	-1.037833e-11	0
16701	0.0772	1.000000	1.000000000010e+00	+1.038614e-11	-1.038626e-11	0
16801	0.0776	1.000000	1.000000000010e+00	+1.038725e-11	-1.038714e-11	0
16901	0.0781	1.000000	1.000000000010e+00	+1.033884e-11	-1.033889e-11	0
17001	0.0786	1.000000	1.000000000010e+00	+1.049494e-11	-1.049488e-11	0
17101	0.0790	1.000000	1.000000000010e+00	+1.049583e-11	-1.049576e-11	0
17201	0.0795	1.000000	1.000000000010e+00	+1.048095e-11	-1.048078e-11	0
17301	0.0800	1.000000	1.000000000010e+00	+1.044143e-11	-1.044134e-11	0
17401	0.0804	1.000000	1.000000000010e+00	+1.036948e-11	-1.036930e-11	0
17501	0.0809	1.000000	1.000000000010e+00	+1.048628e-11	-1.048629e-11	0
17601	0.0813	1.000000	1.000000000010e+00	+1.045297e-11	-1.045302e-11	0
17701	0.0818	1.000000	1.000000000010e+00	+1.040679e-11	-1.040675e-11	0
17801	0.0823	1.000000	1.000000000010e+00	+1.035416e-11	-1.035409e-11	0
17901	0.0827	1.000000	1.000000000010e+00	+1.034617e-11	-1.034638e-11	0
18001	0.0832	1.000000	1.000000000010e+00	+1.048095e-11	-1.048078e-11	0
18101	0.0837	1.000000	1.000000000011e+00	+1.052669e-11	-1.052661e-11	0
18201	0.0841	1.000000	1.000000000011e+00	+1.055511e-11	-1.055503e-11	0
18301	0.0846	1.000000	1.000000000011e+00	+1.058309e-11	-1.058301e-11	0
18401	0.0850	1.000000	1.000000000011e+00	+1.056932e-11	-1.056935e-11	0
18501	0.0855	1.000000	1.000000000011e+00	+1.086042e-11	-1.086040e-11	0
18601	0.0860	1.000000	1.000000000011e+00	+1.097722e-11	-1.097739e-11	0
18701	0.0864	1.000000	1.000000000011e+00	+1.106848e-11	-1.106860e-11	0
18801	0.0869	1.000000	1.000000000011e+00	+1.113021e-11	-1.113007e-11	0
18901	0.0873	1.000000	1.000000000011e+00	+1.134115e-11	-1.134136e-11	0
19001	0.0878	1.000000	1.000000000011e+00	+1.147038e-11	-1.147047e-11	0
19101	0.0883	1.000000	1.000000000012e+00	+1.158762e-11	-1.158769e-11	0
19201	0.0887	1.000000	1.000000000012e+00	+1.167133e-11	-1.167141e-11	0
19301	0.0892	1.000000	1.000000000012e+00	+1.174816e-11	-1.174808e-11	0
19401	0.0897	1.000000	1.000000000012e+00	+1.201261e-11	-1.201247e-11	0
19501	0.0901	1.000000	1.000000000012e+00	+1.215184e-11	-1.215193e-11	0
19601	0.0906	1.000000	1.000000000012e+00	+1.227418e-11	-1.227421e-11	0
19701	0.0910	1.000000	1.000000000012e+00	+1.237277e-11	-1.237270e-11	0
19801	0.0915	1.000000	1.000000000012e+00	+1.239697e-11	-1.239715e-11	0
19901	0.0920	1.000000	1.000000000013e+00	+1.261347e-11	-1.261329e-11	0
20001	0.0924	1.000000	1.000000000013e+00	+1.267830e-11	-1.267851e-11	0
20101	0.0929	1.000000	1.000000000013e+00	+1.271538e-11	-1.271530e-11	0
20201	0.0934	1.000000	1.000000000013e+00	+1.272604e-11	-1.272588e-11	0
20301	0.0938	1.000000	1.000000000013e+00	+1.268230e-11	-1.268225e-11	0
20401	0.0943	1.000000	1.000000000013e+00	+1.282197e-11	-1.282194e-11	0
20501	0.0947	1.000000	1.000000000013e+00	+1.276179e-11	-1.276201e-11	0
20601	0.0952	1.000000	1.000000000013e+00	+1.265898e-11	-1.265890e-11	0
20701	0.0957	1.000000	1.000000000013e+00	+1.254241e-11	-1.254235e-11	0
20801	0.0961	1.000000	1.000000000012e+00	+1.242517e-11	-1.242491e-11	0
20901	0.0966	1.000000	1.000000000012e+00	+1.248313e-11	-1.248308e-11	0
21001	0.0971	1.000000	1.000000000012e+00	+1.245470e-11	-1.245466e-11	0
21101	0.0975	1.000000	1.000000000012e+00	+1.240164e-11	-1.240156e-11	0
21201	0.0980	1.000000	1.000000000012e+00	+1.232747e-11	-1.232753e-11	0
21301	0.0984	1.000000	1.000000000012e+00	+1.228617e-11	-1.228611e-11	0
21401	0.0989	1.000000	1.000000000012e+00	+1.233902e-11	-1.233899e-11	0
21501	0.0994	1.000000	1.000000000012e+00	+1.226663e-11	-1.226672e-11	0
21601	0.0998	1.000000	1.000000000012e+00	+1.217804e-11	-1.217815e-11	0
